Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,City,Salesperson,Product,Category,Quantity,Unit_Price_INR,Discount_Pct,Revenue_INR,Payment_Method
ORD-002495,2025-03-13,CUST-0026,SMB,East,Patna,Kavya Nair,Wireless Headphones,Accessories,3,6480.22,0.05,18468.63,UPI
ORD-002496,2025-11-25,CUST-0695,Consumer,West,Surat,Vikram Singh,Webcam HD,Accessories,2,3938.05,0.1,7088.49,UPI
ORD-002497,2025-07-14,CUST-0225,Enterprise,East,Patna,Neha Kapoor,27-inch Monitor,Electronics,4,18137.27,0.05,68921.63,UPI
ORD-002498,2025-05-24,CUST-0363,SMB,West,Pune,Vikram Singh,Mechanical Keyboard,Accessories,6,4573.2,0.2,21951.36,Credit Card
ORD-002499,2025-06-01,CUST-0440,SMB,Central,Indore,Arjun Rao,27-inch Monitor,Electronics,1,18228.37,0.2,14582.7,Bank Transfer
ORD-002500,2025-04-21,CUST-0882,Enterprise,North,Lucknow,Kavya Nair,Mechanical Keyboard,Accessories,5,4383.15,0.05,20819.96,Debit Card
ORD-002501,2025-09-26,CUST-0790,Consumer,West,Pune,Vikram Singh,Wireless Mouse,Accessories,2,2143.61,0.1,3858.5,Debit Card
ORD-002502,2025-05-05,CUST-0033,Enterprise,Central,Nagpur,Aarav Sharma,Portable SSD 1TB,Storage,2,8361.63,0.05,15887.1,Debit Card
ORD-002503,2025-06-13,CUST-0411,Consumer,East,Guwahati,Rohan Mehta,Webcam HD,Accessories,10,3773.2,0.0,37732.0,UPI
ORD-002504,2025-01-27,CUST-0581,Consumer,South,Bengaluru,Kavya Nair,Wireless Mouse,Accessories,1,2222.77,0.2,1778.22,Bank Transfer
ORD-002505,2025-04-27,CUST-0651,SMB,East,Patna,Aarav Sharma,External HDD 2TB,Storage,6,6255.98,0.15,31905.5,Credit Card
ORD-002506,2025-10-15,CUST-0363,Consumer,North,Delhi,Rohan Mehta,External HDD 2TB,Storage,2,6505.54,0.0,13011.08,UPI
ORD-002507,2025-06-03,CUST-0233,Consumer,East,Kolkata,Rohan Mehta,Smart Watch,Accessories,1,11773.98,0.05,11185.28,Bank Transfer
ORD-002508,2025-11-02,CUST-0636,SMB,West,Ahmedabad,Sneha Iyer,Wireless Headphones,Accessories,3,6710.84,0.1,18119.27,UPI
ORD-002509,2025-02-21,CUST-0411,Consumer,South,Hyderabad,Rohan Mehta,Laptop Air 13,Electronics,3,54738.72,0.05,156005.35,Bank Transfer
ORD-002510,2025-05-16,CUST-0114,SMB,East,Kolkata,Neha Kapoor,Smartphone X,Electronics,5,40669.35,0.05,193179.41,Bank Transfer
ORD-002511,2025-04-25,CUST-0266,Consumer,North,Lucknow,Aarav Sharma,27-inch Monitor,Electronics,4,18116.23,0.05,68841.67,UPI
ORD-002512,2025-10-27,CUST-0849,Consumer,East,Patna,Neha Kapoor,Smartphone Lite,Electronics,1,25015.58,0.1,22514.02,Credit Card
ORD-002513,2025-12-19,CUST-0866,SMB,Central,Bhopal,Arjun Rao,Wireless Mouse,Accessories,7,2194.26,0.05,14591.83,Bank Transfer
ORD-002514,2025-04-13,CUST-0684,Consumer,North,Jaipur,Kavya Nair,Smartphone Lite,Electronics,2,23136.95,0.2,37019.12,Debit Card
ORD-002515,2025-08-05,CUST-0178,SMB,North,Lucknow,Aarav Sharma,Standing Desk,Office,5,21835.88,0.0,109179.4,Debit Card
ORD-002516,2025-09-27,CUST-0637,Consumer,Central,Bhopal,Arjun Rao,Laptop Air 13,Electronics,4,54094.79,0.05,205560.2,Credit Card
ORD-002517,2025-02-12,CUST-0613,SMB,Central,Nagpur,Priya Verma,USB-C Hub,Accessories,1,2725.76,0.1,2453.18,Bank Transfer
ORD-002518,2025-09-10,CUST-0553,Consumer,Central,Indore,Rohan Mehta,Laptop Pro 14,Electronics,1,78901.25,0.0,78901.25,Bank Transfer
ORD-002519,2025-08-14,CUST-0801,SMB,East,Bhubaneswar,Aarav Sharma,Smartphone Lite,Electronics,1,24625.41,0.0,24625.41,Debit Card
ORD-002520,2025-09-15,CUST-0379,Enterprise,South,Chennai,Arjun Rao,Smart Watch,Accessories,1,11582.7,0.0,11582.7,Debit Card
ORD-002521,2025-07-07,CUST-0253,Enterprise,North,Jaipur,Rohan Mehta,Laptop Pro 14,Electronics,1,79734.34,0.0,79734.34,Bank Transfer
ORD-002522,2025-07-05,CUST-0736,Consumer,North,Jaipur,Vikram Singh,Webcam HD,Accessories,2,3942.76,0.0,7885.52,UPI
ORD-002523,2025-05-27,CUST-0255,Consumer,East,Guwahati,Neha Kapoor,Office Chair,Office,6,11738.34,0.05,66908.54,Credit Card
ORD-002524,2025-02-13,CUST-0496,Consumer,West,Mumbai,Priya Verma,External HDD 2TB,Storage,3,6498.42,0.0,19495.26,Debit Card
ORD-002525,2025-01-09,CUST-0130,Consumer,Central,Raipur,Neha Kapoor,Mechanical Keyboard,Accessories,3,4696.26,0.2,11271.02,UPI
ORD-002526,2025-08-20,CUST-0086,Enterprise,Central,Bhopal,Kavya Nair,Smartphone Lite,Electronics,2,23139.01,0.15,39336.32,Credit Card
ORD-002527,2025-11-13,CUST-0806,Consumer,North,Jaipur,Kavya Nair,Smartphone X,Electronics,3,42282.24,0.0,126846.72,Credit Card
ORD-002528,2025-12-14,CUST-0527,Consumer,Central,Raipur,Kavya Nair,Wireless Mouse,Accessories,2,2168.98,0.1,3904.16,UPI
ORD-002529,2025-08-15,CUST-0383,Consumer,North,Chandigarh,Aarav Sharma,Office Chair,Office,5,11891.56,0.1,53512.02,Debit Card
ORD-002530,2025-05-21,CUST-0761,Consumer,West,Pune,Kavya Nair,Smart Watch,Accessories,5,11557.12,0.0,57785.6,UPI
ORD-002531,2025-04-20,CUST-0516,Enterprise,East,Guwahati,Kavya Nair,Standing Desk,Office,3,21274.22,0.15,54249.26,Bank Transfer
ORD-002532,2025-01-25,CUST-0280,SMB,South,Kochi,Kavya Nair,Smartphone Lite,Electronics,1,24674.09,0.0,24674.09,Debit Card
ORD-002533,2025-06-02,CUST-0518,Consumer,Central,Bhopal,Aarav Sharma,Office Chair,Office,4,11832.13,0.0,47328.52,UPI
ORD-002534,2025-05-05,CUST-0103,Consumer,East,Bhubaneswar,Sneha Iyer,Portable SSD 1TB,Storage,1,8116.2,0.0,8116.2,Debit Card
ORD-002535,2025-07-12,CUST-0674,Consumer,Central,Indore,Neha Kapoor,Laptop Pro 14,Electronics,2,74868.61,0.0,149737.22,Credit Card
ORD-002536,2025-03-30,CUST-0536,SMB,West,Mumbai,Arjun Rao,Laptop Pro 14,Electronics,4,74699.02,0.1,268916.47,Credit Card
ORD-002537,2025-08-01,CUST-0252,Consumer,West,Surat,Aarav Sharma,Portable SSD 1TB,Storage,2,8653.19,0.1,15575.74,Bank Transfer
ORD-002538,2025-09-19,CUST-0024,SMB,North,Jaipur,Rohan Mehta,USB-C Hub,Accessories,3,2711.57,0.05,7727.97,UPI
ORD-002539,2025-05-12,CUST-0117,SMB,West,Surat,Sneha Iyer,Standing Desk,Office,4,22909.31,0.2,73309.79,Debit Card
ORD-002540,2025-10-15,CUST-0329,Enterprise,Central,Bhopal,Rohan Mehta,Smart Watch,Accessories,1,12039.76,0.1,10835.78,Credit Card
ORD-002541,2025-08-23,CUST-0638,Consumer,North,Jaipur,Vikram Singh,Laptop Pro 14,Electronics,1,80192.43,0.0,80192.43,Debit Card
ORD-002542,2025-05-13,CUST-0399,Consumer,East,Kolkata,Rohan Mehta,External HDD 2TB,Storage,3,6135.17,0.0,18405.51,Bank Transfer
ORD-002543,2025-08-08,CUST-0513,Consumer,Central,Raipur,Rohan Mehta,Wireless Mouse,Accessories,2,2268.39,0.1,4083.1,Bank Transfer
ORD-002544,2025-05-04,CUST-0795,Consumer,West,Surat,Sneha Iyer,USB-C Hub,Accessories,1,2874.18,0.1,2586.76,UPI
ORD-002545,2025-07-10,CUST-0490,Consumer,Central,Nagpur,Aarav Sharma,Smart Watch,Accessories,2,12415.28,0.0,24830.56,Credit Card
ORD-002546,2025-03-13,CUST-0071,SMB,West,Ahmedabad,Vikram Singh,Smartphone Lite,Electronics,7,23492.86,0.1,148005.02,Bank Transfer
ORD-002547,2025-07-15,CUST-0074,Consumer,North,Lucknow,Arjun Rao,Smartphone X,Electronics,1,41146.8,0.0,41146.8,UPI
ORD-002548,2025-12-17,CUST-0116,Consumer,South,Kochi,Arjun Rao,Wireless Headphones,Accessories,3,6367.09,0.05,18146.21,Credit Card
ORD-002549,2025-08-01,CUST-0397,Consumer,Central,Raipur,Aarav Sharma,Wireless Headphones,Accessories,5,6420.12,0.05,30495.57,Credit Card
ORD-002550,2025-07-13,CUST-0499,SMB,South,Chennai,Arjun Rao,27-inch Monitor,Electronics,9,18089.86,0.0,162808.74,Credit Card
ORD-002551,2025-12-20,CUST-0799,Consumer,South,Bengaluru,Rohan Mehta,Portable SSD 1TB,Storage,2,8709.8,0.2,13935.68,Bank Transfer
ORD-002552,2025-01-30,CUST-0387,Consumer,North,Chandigarh,Priya Verma,Mechanical Keyboard,Accessories,1,4683.53,0.0,4683.53,UPI
ORD-002553,2025-10-06,CUST-0021,Consumer,South,Bengaluru,Priya Verma,Wireless Mouse,Accessories,2,2117.3,0.0,4234.6,Bank Transfer
ORD-002554,2025-12-23,CUST-0343,SMB,West,Surat,Vikram Singh,USB-C Hub,Accessories,8,2897.44,0.1,20861.57,Bank Transfer
ORD-002555,2025-05-26,CUST-0110,SMB,South,Kochi,Priya Verma,USB-C Hub,Accessories,3,2705.14,0.0,8115.42,UPI
ORD-002556,2025-05-23,CUST-0567,Enterprise,North,Delhi,Aarav Sharma,27-inch Monitor,Electronics,4,18233.5,0.2,58347.2,Bank Transfer
ORD-002557,2025-02-09,CUST-0417,Consumer,East,Bhubaneswar,Priya Verma,Wireless Mouse,Accessories,5,2280.36,0.15,9691.53,Bank Transfer
ORD-002558,2025-04-13,CUST-0460,Consumer,East,Bhubaneswar,Arjun Rao,Portable SSD 1TB,Storage,3,8386.54,0.2,20127.7,UPI
ORD-002559,2025-08-03,CUST-0091,Consumer,North,Chandigarh,Aarav Sharma,USB-C Hub,Accessories,2,2816.96,0.05,5352.22,Bank Transfer
ORD-002560,2025-09-29,CUST-0079,SMB,West,Surat,Kavya Nair,Smartphone X,Electronics,1,43357.85,0.0,43357.85,Debit Card
ORD-002561,2025-04-07,CUST-0432,SMB,South,Bengaluru,Sneha Iyer,Webcam HD,Accessories,1,4017.97,0.05,3817.07,UPI
ORD-002562,2025-08-29,CUST-0318,Enterprise,North,Delhi,Sneha Iyer,USB-C Hub,Accessories,2,2871.21,0.05,5455.3,Bank Transfer
ORD-002563,2025-12-11,CUST-0231,SMB,Central,Nagpur,Arjun Rao,Smartphone X,Electronics,4,43161.4,0.05,164013.32,Credit Card
ORD-002564,2025-12-15,CUST-0751,Enterprise,East,Bhubaneswar,Rohan Mehta,USB-C Hub,Accessories,3,2702.88,0.15,6892.34,Credit Card
ORD-002565,2025-06-14,CUST-0718,Enterprise,Central,Indore,Neha Kapoor,Webcam HD,Accessories,2,3811.21,0.05,7241.3,UPI
ORD-002566,2025-11-19,CUST-0184,SMB,West,Mumbai,Rohan Mehta,Standing Desk,Office,6,22730.56,0.15,115925.86,Credit Card
ORD-002567,2025-07-27,CUST-0367,Consumer,East,Patna,Priya Verma,Webcam HD,Accessories,3,3927.86,0.05,11194.4,Credit Card
ORD-002568,2025-10-12,CUST-0249,Consumer,Central,Bhopal,Kavya Nair,Wireless Headphones,Accessories,1,6679.39,0.05,6345.42,Bank Transfer
ORD-002569,2025-09-24,CUST-0713,SMB,West,Ahmedabad,Neha Kapoor,Office Chair,Office,4,11673.2,0.1,42023.52,Bank Transfer
ORD-002570,2025-03-11,CUST-0888,Consumer,Central,Indore,Priya Verma,Office Chair,Office,4,11786.65,0.05,44789.27,Bank Transfer
ORD-002571,2025-09-05,CUST-0429,SMB,North,Lucknow,Priya Verma,Office Chair,Office,1,11799.5,0.1,10619.55,UPI
ORD-002572,2025-04-16,CUST-0710,Enterprise,West,Pune,Priya Verma,Smartphone Lite,Electronics,2,23886.77,0.2,38218.83,Bank Transfer
ORD-002573,2025-12-03,CUST-0667,SMB,South,Chennai,Rohan Mehta,Smartphone Lite,Electronics,9,23232.62,0.1,188184.22,Debit Card
ORD-002574,2025-02-18,CUST-0422,SMB,North,Chandigarh,Rohan Mehta,Standing Desk,Office,6,21404.98,0.15,109165.4,Credit Card
ORD-002575,2025-08-11,CUST-0298,Consumer,East,Patna,Rohan Mehta,Smart Watch,Accessories,1,11519.85,0.15,9791.87,Debit Card
ORD-002576,2025-10-11,CUST-0251,Enterprise,East,Patna,Aarav Sharma,Portable SSD 1TB,Storage,1,8101.19,0.2,6480.95,Debit Card
ORD-002577,2025-08-13,CUST-0437,Consumer,Central,Bhopal,Neha Kapoor,Mechanical Keyboard,Accessories,6,4575.74,0.0,27454.44,Bank Transfer
ORD-002578,2025-05-21,CUST-0636,SMB,South,Bengaluru,Sneha Iyer,Laptop Pro 14,Electronics,3,77960.94,0.0,233882.82,Bank Transfer
ORD-002579,2025-01-20,CUST-0701,Consumer,North,Delhi,Rohan Mehta,Smart Watch,Accessories,3,11789.75,0.0,35369.25,Bank Transfer
ORD-002580,2025-02-08,CUST-0328,Enterprise,West,Ahmedabad,Rohan Mehta,Office Chair,Office,4,11154.58,0.0,44618.32,Credit Card
ORD-002581,2025-01-19,CUST-0680,Enterprise,Central,Raipur,Rohan Mehta,Office Chair,Office,1,11363.85,0.05,10795.66,Credit Card
ORD-002582,2025-10-19,CUST-0641,Consumer,North,Chandigarh,Aarav Sharma,Smart Watch,Accessories,2,11700.06,0.0,23400.12,Credit Card
ORD-002583,2025-06-06,CUST-0690,Consumer,West,Pune,Sneha Iyer,Smartphone X,Electronics,3,39909.24,0.0,119727.72,Debit Card
ORD-002584,2025-07-29,CUST-0264,Consumer,South,Chennai,Kavya Nair,Smartphone Lite,Electronics,1,24250.82,0.05,23038.28,Debit Card
ORD-002585,2025-02-22,CUST-0446,Consumer,Central,Nagpur,Vikram Singh,Standing Desk,Office,2,22509.64,0.1,40517.35,Credit Card
ORD-002586,2025-05-26,CUST-0338,SMB,Central,Nagpur,Aarav Sharma,Smartphone Lite,Electronics,1,25067.31,0.2,20053.85,Bank Transfer
ORD-002587,2025-05-18,CUST-0649,Consumer,Central,Nagpur,Vikram Singh,Smartphone Lite,Electronics,5,23633.75,0.05,112260.31,Bank Transfer
ORD-002588,2025-11-20,CUST-0291,Consumer,West,Ahmedabad,Sneha Iyer,Portable SSD 1TB,Storage,3,8589.29,0.15,21902.69,Debit Card
ORD-002589,2025-11-04,CUST-0822,SMB,North,Chandigarh,Aarav Sharma,Laptop Air 13,Electronics,2,54648.24,0.0,109296.48,UPI
ORD-002590,2025-10-31,CUST-0282,SMB,South,Hyderabad,Arjun Rao,Webcam HD,Accessories,1,4075.32,0.05,3871.55,Bank Transfer
ORD-002591,2025-09-22,CUST-0419,Consumer,North,Delhi,Kavya Nair,Mechanical Keyboard,Accessories,3,4391.2,0.1,11856.24,UPI
ORD-002592,2025-08-10,CUST-0027,Consumer,North,Chandigarh,Vikram Singh,USB-C Hub,Accessories,5,2914.29,0.1,13114.31,Bank Transfer
ORD-002593,2025-02-22,CUST-0669,Consumer,North,Jaipur,Priya Verma,Smart Watch,Accessories,5,12273.47,0.05,58298.98,Bank Transfer
ORD-002594,2025-01-11,CUST-0210,Consumer,South,Hyderabad,Sneha Iyer,Office Chair,Office,2,11572.42,0.0,23144.84,Debit Card
ORD-002595,2025-11-09,CUST-0332,SMB,East,Kolkata,Neha Kapoor,External HDD 2TB,Storage,2,5901.56,0.05,11212.96,Bank Transfer
ORD-002596,2025-07-29,CUST-0139,SMB,North,Jaipur,Rohan Mehta,Portable SSD 1TB,Storage,4,8366.68,0.0,33466.72,Bank Transfer
ORD-002597,2025-02-06,CUST-0128,SMB,West,Ahmedabad,Aarav Sharma,Wireless Mouse,Accessories,2,2162.85,0.0,4325.7,Credit Card
ORD-002598,2025-06-19,CUST-0439,Enterprise,West,Pune,Arjun Rao,Laptop Pro 14,Electronics,3,76625.06,0.0,229875.18,Debit Card
ORD-002599,2025-09-21,CUST-0587,Consumer,East,Bhubaneswar,Arjun Rao,Webcam HD,Accessories,2,3906.75,0.1,7032.15,UPI
ORD-002600,2025-12-10,CUST-0023,Consumer,North,Delhi,Rohan Mehta,Mechanical Keyboard,Accessories,2,4599.04,0.0,9198.08,Bank Transfer
ORD-002601,2025-10-09,CUST-0002,Consumer,South,Hyderabad,Neha Kapoor,USB-C Hub,Accessories,2,2830.91,0.2,4529.46,Credit Card
ORD-002602,2025-12-29,CUST-0397,Consumer,South,Hyderabad,Arjun Rao,Wireless Mouse,Accessories,2,2100.73,0.1,3781.31,Credit Card
ORD-002603,2025-01-27,CUST-0265,SMB,Central,Raipur,Arjun Rao,Smartphone Lite,Electronics,1,23475.02,0.0,23475.02,Credit Card
ORD-002604,2025-04-30,CUST-0696,Consumer,West,Surat,Priya Verma,Laptop Air 13,Electronics,3,54445.16,0.0,163335.48,Bank Transfer
ORD-002605,2025-01-25,CUST-0473,Enterprise,East,Guwahati,Arjun Rao,Wireless Mouse,Accessories,5,2156.32,0.15,9164.36,Credit Card
ORD-002606,2025-12-12,CUST-0714,Enterprise,East,Kolkata,Kavya Nair,Mechanical Keyboard,Accessories,2,4475.02,0.2,7160.03,Bank Transfer
ORD-002607,2025-05-16,CUST-0666,Consumer,East,Bhubaneswar,Vikram Singh,Webcam HD,Accessories,4,3811.32,0.05,14483.02,Debit Card
ORD-002608,2025-03-12,CUST-0772,Consumer,North,Chandigarh,Kavya Nair,USB-C Hub,Accessories,1,2880.42,0.1,2592.38,Bank Transfer
ORD-002609,2025-08-27,CUST-0432,SMB,West,Surat,Neha Kapoor,Mechanical Keyboard,Accessories,1,4342.63,0.0,4342.63,UPI
ORD-002610,2025-06-07,CUST-0785,Consumer,West,Pune,Sneha Iyer,USB-C Hub,Accessories,1,2748.79,0.0,2748.79,UPI
ORD-002611,2025-11-15,CUST-0757,Consumer,East,Kolkata,Arjun Rao,USB-C Hub,Accessories,1,2819.87,0.1,2537.88,Debit Card
ORD-002612,2025-07-23,CUST-0251,SMB,East,Patna,Arjun Rao,Smart Watch,Accessories,1,12266.82,0.1,11040.14,Debit Card
ORD-002613,2025-05-06,CUST-0441,Enterprise,West,Mumbai,Aarav Sharma,Smart Watch,Accessories,7,11556.16,0.15,68759.15,UPI
ORD-002614,2025-05-14,CUST-0835,Consumer,South,Hyderabad,Neha Kapoor,Wireless Mouse,Accessories,10,2105.43,0.1,18948.87,Bank Transfer
ORD-002615,2025-02-09,CUST-0854,SMB,West,Ahmedabad,Priya Verma,Laptop Air 13,Electronics,4,56512.79,0.05,214748.6,UPI
ORD-002616,2025-10-08,CUST-0412,SMB,East,Guwahati,Priya Verma,Laptop Air 13,Electronics,2,58585.31,0.0,117170.62,Debit Card
ORD-002617,2025-06-06,CUST-0524,Consumer,West,Surat,Aarav Sharma,Wireless Mouse,Accessories,7,2258.11,0.05,15016.43,Debit Card
ORD-002618,2025-08-25,CUST-0561,SMB,West,Pune,Aarav Sharma,Standing Desk,Office,2,22620.34,0.1,40716.61,Debit Card
ORD-002619,2025-12-31,CUST-0658,Consumer,Central,Bhopal,Vikram Singh,Smartphone X,Electronics,2,41474.69,0.1,74654.44,Credit Card
ORD-002620,2025-12-26,CUST-0433,SMB,West,Ahmedabad,Aarav Sharma,Smartphone Lite,Electronics,1,24490.49,0.0,24490.49,Debit Card
ORD-002621,2025-05-23,CUST-0069,Consumer,South,Hyderabad,Aarav Sharma,Portable SSD 1TB,Storage,1,8223.52,0.05,7812.34,Debit Card
ORD-002622,2025-02-04,CUST-0462,Enterprise,East,Bhubaneswar,Sneha Iyer,Smartphone Lite,Electronics,2,23539.98,0.05,44725.96,UPI
ORD-002623,2025-05-10,CUST-0848,SMB,East,Bhubaneswar,Aarav Sharma,Wireless Mouse,Accessories,2,2190.15,0.0,4380.3,Credit Card
ORD-002624,2025-06-17,CUST-0740,Consumer,South,Chennai,Kavya Nair,USB-C Hub,Accessories,1,2868.97,0.2,2295.18,Credit Card
ORD-002625,2025-07-02,CUST-0318,Consumer,West,Surat,Kavya Nair,Laptop Air 13,Electronics,4,58012.65,0.1,208845.54,Debit Card
ORD-002626,2025-02-18,CUST-0009,Consumer,South,Chennai,Neha Kapoor,Smartphone Lite,Electronics,1,24013.16,0.05,22812.5,Debit Card
ORD-002627,2025-04-11,CUST-0358,Enterprise,North,Chandigarh,Neha Kapoor,Wireless Headphones,Accessories,9,6522.43,0.1,52831.68,Credit Card
ORD-002628,2025-12-22,CUST-0060,Consumer,Central,Nagpur,Priya Verma,Laptop Air 13,Electronics,3,56686.66,0.0,170059.98,Credit Card
ORD-002629,2025-10-11,CUST-0386,Consumer,North,Lucknow,Neha Kapoor,Mechanical Keyboard,Accessories,5,4712.85,0.15,20029.61,Credit Card
ORD-002630,2025-04-21,CUST-0094,Consumer,Central,Bhopal,Aarav Sharma,27-inch Monitor,Electronics,5,18150.44,0.05,86214.59,Credit Card
ORD-002631,2025-09-30,CUST-0837,SMB,Central,Indore,Vikram Singh,Laptop Air 13,Electronics,5,53911.96,0.0,269559.8,Credit Card
ORD-002632,2025-02-22,CUST-0861,SMB,North,Delhi,Rohan Mehta,Standing Desk,Office,2,22750.61,0.05,43226.16,UPI
ORD-002633,2025-09-21,CUST-0742,Consumer,East,Guwahati,Priya Verma,Smart Watch,Accessories,6,12588.18,0.0,75529.08,Credit Card
ORD-002634,2025-05-08,CUST-0329,Consumer,North,Chandigarh,Aarav Sharma,Laptop Air 13,Electronics,3,57954.26,0.05,165169.64,Credit Card
ORD-002635,2025-01-31,CUST-0049,Consumer,North,Lucknow,Neha Kapoor,Webcam HD,Accessories,1,3739.3,0.05,3552.34,Debit Card
ORD-002636,2025-12-06,CUST-0768,Consumer,South,Hyderabad,Neha Kapoor,Webcam HD,Accessories,2,3981.09,0.1,7165.96,Debit Card
ORD-002637,2025-03-03,CUST-0629,SMB,West,Ahmedabad,Neha Kapoor,Webcam HD,Accessories,9,3743.33,0.05,32005.47,Credit Card
ORD-002638,2025-01-29,CUST-0024,Consumer,North,Lucknow,Priya Verma,Mechanical Keyboard,Accessories,1,4605.18,0.1,4144.66,Bank Transfer
ORD-002639,2025-11-25,CUST-0652,SMB,Central,Indore,Rohan Mehta,Mechanical Keyboard,Accessories,1,4614.19,0.0,4614.19,Debit Card
ORD-002640,2025-03-10,CUST-0156,SMB,South,Bengaluru,Kavya Nair,Webcam HD,Accessories,2,4026.45,0.0,8052.9,Debit Card
ORD-002641,2025-11-23,CUST-0150,Consumer,West,Mumbai,Sneha Iyer,Mechanical Keyboard,Accessories,4,4530.82,0.15,15404.79,Debit Card
ORD-002642,2025-09-12,CUST-0236,SMB,Central,Indore,Neha Kapoor,USB-C Hub,Accessories,4,2663.11,0.1,9587.2,Bank Transfer
ORD-002643,2025-03-08,CUST-0032,Consumer,South,Bengaluru,Kavya Nair,Webcam HD,Accessories,3,3783.48,0.0,11350.44,Debit Card
ORD-002644,2025-10-14,CUST-0126,SMB,West,Pune,Neha Kapoor,Smart Watch,Accessories,4,11629.65,0.0,46518.6,UPI
ORD-002645,2025-06-01,CUST-0823,Consumer,Central,Bhopal,Rohan Mehta,Smart Watch,Accessories,4,12212.27,0.0,48849.08,Bank Transfer
ORD-002646,2025-01-09,CUST-0269,Consumer,South,Bengaluru,Arjun Rao,Webcam HD,Accessories,1,4013.61,0.0,4013.61,Debit Card
ORD-002647,2025-06-03,CUST-0350,Consumer,Central,Bhopal,Aarav Sharma,External HDD 2TB,Storage,2,6319.41,0.15,10743.0,Debit Card
ORD-002648,2025-02-12,CUST-0210,Consumer,East,Kolkata,Priya Verma,Office Chair,Office,4,11426.0,0.05,43418.8,Bank Transfer
ORD-002649,2025-06-18,CUST-0544,SMB,West,Surat,Arjun Rao,Office Chair,Office,2,11517.05,0.0,23034.1,Debit Card
ORD-002650,2025-08-06,CUST-0399,Enterprise,South,Bengaluru,Arjun Rao,Standing Desk,Office,9,21422.84,0.1,173525.0,Credit Card
ORD-002651,2025-03-12,CUST-0570,SMB,South,Kochi,Aarav Sharma,Portable SSD 1TB,Storage,6,8754.46,0.2,42021.41,Debit Card
ORD-002652,2025-09-04,CUST-0631,SMB,Central,Bhopal,Sneha Iyer,Portable SSD 1TB,Storage,3,8824.88,0.05,25150.91,UPI
ORD-002653,2025-04-17,CUST-0817,Consumer,Central,Nagpur,Sneha Iyer,Smart Watch,Accessories,4,12593.73,0.0,50374.92,Credit Card
ORD-002654,2025-10-19,CUST-0749,Consumer,Central,Bhopal,Neha Kapoor,Wireless Headphones,Accessories,3,6343.75,0.1,17128.12,Credit Card
ORD-002655,2025-06-07,CUST-0486,Consumer,West,Pune,Aarav Sharma,Wireless Mouse,Accessories,1,2110.45,0.05,2004.93,Debit Card
ORD-002656,2025-04-24,CUST-0778,SMB,Central,Raipur,Arjun Rao,Smartphone X,Electronics,2,42237.69,0.0,84475.38,Debit Card
ORD-002657,2025-07-14,CUST-0680,SMB,Central,Indore,Rohan Mehta,Standing Desk,Office,3,22603.46,0.0,67810.38,Credit Card
ORD-002658,2025-10-02,CUST-0215,Consumer,East,Kolkata,Arjun Rao,External HDD 2TB,Storage,4,5985.64,0.05,22745.43,Debit Card
ORD-002659,2025-08-07,CUST-0655,SMB,West,Surat,Aarav Sharma,27-inch Monitor,Electronics,3,18472.17,0.15,47104.03,Bank Transfer
ORD-002660,2025-05-23,CUST-0334,SMB,Central,Raipur,Neha Kapoor,Smart Watch,Accessories,1,12280.88,0.2,9824.7,Credit Card
ORD-002661,2025-02-10,CUST-0701,Consumer,East,Patna,Rohan Mehta,Smartphone Lite,Electronics,1,23573.71,0.2,18858.97,Bank Transfer
ORD-002662,2025-05-21,CUST-0540,SMB,East,Guwahati,Rohan Mehta,27-inch Monitor,Electronics,9,18843.79,0.0,169594.11,Bank Transfer
ORD-002663,2025-08-16,CUST-0505,SMB,Central,Raipur,Vikram Singh,Smart Watch,Accessories,5,12347.89,0.1,55565.5,Debit Card
ORD-002664,2025-04-25,CUST-0319,SMB,West,Mumbai,Arjun Rao,Wireless Headphones,Accessories,2,6673.88,0.0,13347.76,Bank Transfer
ORD-002665,2025-09-29,CUST-0212,Consumer,Central,Nagpur,Rohan Mehta,USB-C Hub,Accessories,7,2886.5,0.0,20205.5,UPI
ORD-002666,2025-02-26,CUST-0487,SMB,Central,Indore,Rohan Mehta,Mechanical Keyboard,Accessories,5,4606.38,0.0,23031.9,Debit Card
ORD-002667,2025-03-16,CUST-0172,Consumer,Central,Raipur,Arjun Rao,Smartphone X,Electronics,4,40802.86,0.1,146890.3,Bank Transfer
ORD-002668,2025-10-11,CUST-0085,SMB,North,Delhi,Vikram Singh,Laptop Pro 14,Electronics,2,79208.27,0.0,158416.54,UPI
ORD-002669,2025-04-15,CUST-0450,Enterprise,South,Chennai,Neha Kapoor,Smartphone Lite,Electronics,3,24850.4,0.0,74551.2,Bank Transfer
ORD-002670,2025-07-24,CUST-0354,Consumer,North,Chandigarh,Rohan Mehta,Standing Desk,Office,7,21499.64,0.0,150497.48,Bank Transfer
ORD-002671,2025-01-21,CUST-0649,Enterprise,West,Pune,Kavya Nair,USB-C Hub,Accessories,2,2869.37,0.0,5738.74,Credit Card
ORD-002672,2025-01-25,CUST-0640,Consumer,East,Kolkata,Priya Verma,Office Chair,Office,1,11905.45,0.2,9524.36,Credit Card
ORD-002673,2025-12-30,CUST-0823,SMB,South,Hyderabad,Aarav Sharma,27-inch Monitor,Electronics,2,18734.09,0.05,35594.77,Credit Card
